cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
2645	156.10254854180477	6.5850387	197		
2646	335.2205172922367	6.5850387	-1	2646.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2647	988.5509002436692	6.5850387	72		
2648	335.25898526539333	6.5930924	47	2648.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2649	800.4218049706482	6.5930924	-1		
2650	261.2224073270428	6.595158	206	2650.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
2651	353.2699627751376	6.595158	147	2651.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2652	699.3588635972988	6.595158	436		
2653	531.2952890611922	6.5972238	-1		
2654	772.4509442282315	6.5972238	485		
2655	777.4060197770464	6.5972238	79		
2656	171.99380626661733	6.5973454	7		
2657	694.4040839479259	6.5979133	255		
2658	142.12328132114888	6.6032095	-1		
2659	158.9620896767366	6.6053157	10		
2660	190.99409172657693	6.6053157	105		
2661	746.4855209321678	6.6072187	43	2661.0	"""Spinosyn D_CE25,38,59"""
2662	302.30683142305446	6.608292	64	2662.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine
2663	161.08250484124494	6.6178927	407		
2664	182.11850129274	6.6216946	289		
2665	293.21247732315925	6.6216946	-1		
2666	341.3179847350923	6.6386027	228		
2667	337.10618409375826	6.6403055	-1		
2668	278.2492178854962	6.642941	47		
2669	318.2423341823639	6.64323	-1		
2670	149.06067148725683	6.6434917	-1		
2671	258.280573818988	6.647134	292		
2672	161.08248786555305	6.6559467	407		
2673	301.2171956197532	6.6596694	-1		
2674	318.30172585945166	6.6659474	142	2674.0	Spectral Match to Phytosphingosine from NIST14
2675	988.550878100042	6.6682796	72		
2676	162.99901029002473	6.671737	-1		
2677	311.22260225628594	6.677048	-1		
2678	518.3259614730836	6.6995807	136	2678.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
2679	318.24170829256025	6.724196	142	2679.0	Spectral Match to Phytosphingosine from NIST14
2680	293.21228698387864	6.7254963	-1		
2681	278.248988657644	6.726965	47		
2682	295.2279561834341	6.7271166	-1		
2683	762.4811671890689	6.7292647	23		
2684	487.3072097347125	6.7413373	20		
2685	684.3979113916598	6.7413373	57		
2686	689.3532749131837	6.7413373	-1		
2687	604.3716792181172	6.749929	174		
2688	609.3274507129206	6.749929	-1		
2689	335.2205506194201	6.7528853	-1		
2690	694.4034744056207	6.7646685	255		
2691	161.08250441701955	6.7797647	407		
2692	190.9939706849784	6.7844753	105		
2693	162.9990281533353	6.7933974	76		
2694	301.21728616019203	6.8084826	194	2694.0	dehydroabietic acid
2695	315.23297484895994	6.8084826	186	2695.0	Progesterone_CE30
2696	810.5022610738371	6.8084826	558		
2697	294.2441483279719	6.8121605	6		
2698	335.2207226445344	6.843537	-1		
2699	158.96198029394537	6.8485856	10		
2700	518.3262622572846	6.8502746	252	2700.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
2701	201.16456359853777	6.860687	112	2701.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene
2702	299.20166244955254	6.860687	613	2702.0	NCGC00380719-01_C20H28O3_7-Hydroxyabieta-8,11,13-trien-18-oic acid
2703	301.2172651834553	6.860687	194	2703.0	dehydroabietic acid
2704	317.21227326327244	6.860687	429		
2705	278.2491547145783	6.8678355	47		
2706	295.22800746194514	6.8780823	6	2706.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
2707	333.20507363281234	6.889301	-1		
2708	293.21224977545864	6.8924007	-1	2708.0	Spectral Match to trans-EKODE-(E)-Ib from NIST14
2709	190.99365464401075	6.893571	105		
2710	810.5023635223179	6.9040236	558		
2711	280.26446399380444	6.905478	47	2711.0	3-hydroxydecanoyl amylamine [M+Na]+
2712	320.25739108647696	6.9056296	-1		
2713	343.33333121159825	6.9056296	-1		
2714	263.2382982924349	6.906432	206	2714.0	"""2,4,6-Tri-tert-butylphenol_CE30"""
2715	162.99880829525995	6.910272	-1		
2716	410.29137603343895	6.912588	-1		
2717	299.2017258654476	6.9738526	613	2717.0	NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-
2718	343.13235198483466	6.9775767	-1		
2719	325.202233891194	6.978833	71		
2720	810.5025957068918	6.9825335	558		
2721	826.4973841975939	6.9825335	72		
2722	158.96231874530483	6.986738	10		
2723	295.2279417838269	6.9967384	215	2723.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
2724	335.2204155774144	7.001045	-1		
2725	294.24416451607703	7.003351	215		
2726	277.2172805462038	7.0054255	206	2726.0	Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14
2727	181.12314925720256	7.008652	376		
2728	293.2120717002325	7.028373	-1		
2729	1290.7342514325076	7.0314546	-1		
2730	574.3603873748789	7.0371065	174		
2731	579.3157850398851	7.0371065	152		
2732	304.3006575827109	7.039572	-1		
2733	280.26465641557246	7.0578117	47	2733.0	3-hydroxydecanoyl amylamine [M+Na]+
2734	320.2573308681091	7.0578117	-1		
2735	826.4967695288834	7.0695767	72		
2736	529.278848074147	7.1237035	-1		
2737	279.2329424432757	7.1270127	47	2737.0	Spectral Match to 9(10)-EpOME from NIST14
2738	221.1539765298633	7.129196	15		
2739	243.1358804497043	7.129196	-1		
2740	169.97808822117315	7.130322	7		
2741	826.4972059938842	7.130322	72		
2742	296.2596652457432	7.130553	548		
2743	318.241736159534	7.130553	-1		
2744	139.0185632436815	7.1307216	-1		
2745	165.09161388185794	7.130781	-1		
2746	266.211984111036	7.130781	-1		
2747	294.2441385710931	7.1350327	215		
2748	190.9937612779893	7.1487412	105		
2749	158.96192944094568	7.1488805	10		
2750	263.23806320385444	7.150518	206	2750.0	"""2,4,6-Tri-tert-butylphenol"""
2751	343.3332035604021	7.150518	228		
2752	280.2643738958478	7.156764	47	2752.0	3-hydroxydecanoyl amylamine [M+Na]+
2753	267.1728172693916	7.1665444	15	2753.0	Spectral Match to Tributyl phosphate from NIST14
2754	950.571572376748	7.173197	558		
2755	520.3416831657618	7.1770744	136	2755.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
2756	343.13243867135446	7.1853046	228		
2757	320.2572426185	7.1931624	-1		
2758	297.05918298132303	7.195547	42		
2759	358.98089774936807	7.196522	134		
2760	293.2120423473343	7.2032995	-1		
2761	335.25900704660165	7.2067256	47	2761.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2762	261.2223768515631	7.209952	206		
2763	353.2698122448592	7.209952	147	2763.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2764	537.305137085155	7.209952	-1		
2765	532.3497263038589	7.2127213	255	2765.0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-
2766	333.20460182973585	7.2166862	-1		
2767	279.2330967227889	7.219262	47	2767.0	Spectral Match to 9(10)-EpOME from NIST14
2768	296.25973730910323	7.2287226	134		
2769	318.2417437756761	7.2287226	-1		
2770	309.22218152655705	7.2319674	329		
2771	327.23306791596264	7.2443814	329		
2772	186.14985892765503	7.254013	416		
2773	267.17291644369215	7.2557755	15	2773.0	Spectral Match to Tributyl phosphate from NIST14
2774	275.201619836296	7.2580504	-1	2774.0	Spectral Match to 9-OxoOTrE from NIST14
2775	293.2120564646823	7.2580504	-1	2775.0	Spectral Match to 9-OxoOTrE from NIST14
2776	315.1943646668004	7.2580504	-1		
2777	336.2521135390574	7.2583714	31		
2778	359.32851824754664	7.2586927	134		
2779	204.1391221730809	7.282482	-1		
2780	279.23306868791946	7.2847886	-1	2780.0	Spectral Match to 9(10)-EpOME from NIST14
2781	296.2594210567476	7.285428	42		
2782	334.2153896457887	7.2855835	-1		
2783	588.3759694835575	7.2855835	174		
2784	593.3316155909089	7.2855835	152		
2785	318.24140937255333	7.287137	-1		
2786	341.31773277168645	7.2894325	228		
2787	759.3947942348102	7.29405	79		
2788	269.21203796375687	7.309522	525		
2789	235.1700448739698	7.312888	15		
2790	459.3571843959024	7.3129206	-1		
2791	437.3751750093226	7.316658	-1		
2792	401.2332718313421	7.318046	-1		
2793	966.5661428276924	7.3264832	72		
2794	280.2646247873534	7.327373	47	2794.0	3-hydroxydecanoyl amylamine [M+Na]+
2795	249.1857132645981	7.333745	15		
2796	186.1498169955796	7.33552	416		
2797	520.3421478149891	7.336136	252	2797.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
2798	190.99373167317145	7.3396835	105		
2799	172.13408692026997	7.344034	7		
2800	336.2521411914776	7.344034	31		
2801	352.2263267933809	7.344034	-1		
2802	359.32808916792646	7.344034	134		
2803	353.2696237528768	7.3605437	147	2803.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2804	269.22732628331244	7.3778934	41		
2805	226.21753661477524	7.3880544	40		
2806	296.2597116860585	7.4060974	-1		
2807	267.2116283141089	7.412585	-1		
2808	385.2381246642504	7.412585	179		
2809	425.2312224699419	7.412585	-1		
2810	318.2415323537738	7.4192295	-1		
2811	455.35356827418593	7.420947	263	2811.0	NCGC00385682-01_C30H48O4_(2alpha,3beta,5xi,9xi,18xi)-2,3-Dihydroxyolean-12-en-28-oic acid
2812	672.4183480233927	7.420947	-1		
2813	330.33750196482623	7.428688	-1		
2814	163.112217685368	7.445043	-1		
2815	173.13308852765422	7.445043	573		
2816	243.2113637916765	7.445043	112	2816.0	Spectral Match to 9(10)-EpOME from NIST14
2817	253.1956692809796	7.445043	-1	2817.0	Massbank:FFF00241 Estrone
2818	255.2114278393165	7.445043	112		
2819	271.20631827279294	7.445043	257		
2820	275.1647365379712	7.445043	-1		
2821	289.2169726771248	7.445043	227		
2822	299.2016054503622	7.445043	-1		
2823	301.2167764421603	7.445043	265		
2824	318.2194418416693	7.445043	137		
2825	352.2489423786683	7.445043	327		
2826	357.2043827276448	7.445043	-1		
2827	373.1783603556567	7.445043	-1		
2828	380.2801195958526	7.445043	327		
2829	686.4644995844742	7.445043	327		
2830	341.31735002730613	7.449074	228		
2831	172.13394738484283	7.4555006	7		
2832	280.2645807818529	7.4555006	47	2832.0	3-hydroxydecanoyl amylamine [M+Na]+
2833	336.25190335715126	7.4555006	201		
2834	251.2378647325747	7.456995	-1		
2835	359.3285331793334	7.457989	134		
2836	279.2329695172189	7.4588037	47	2836.0	Spectral Match to 9(10)-EpOME from NIST14
2837	296.2593957303036	7.4588785	47		
2838	318.2411607272278	7.460418	137		
2839	334.2156960600619	7.4617004	-1		
2840	327.2322015455643	7.511684	329		
2841	773.4107325972689	7.517507	-1		
2842	909.4822542425476	7.5200195	79		
2843	190.993447670662	7.5220613	105		
2844	451.1569097011821	7.522214	-1		
2845	449.15731372319	7.5246196	-1		
2846	904.531203595463	7.5276074	57		
2847	335.25849759128363	7.528415	47	2847.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2848	545.3840864318047	7.528415	20		
2849	776.4791660554102	7.528415	51		
2850	492.18393820573147	7.528461	117		
2851	474.21206248932174	7.5297937	519		
2852	357.1479389118425	7.5319986	-1		
2853	904.5289878100645	7.5593224	57		
2854	437.3423887821622	7.5804667	263		
2855	455.352757295618	7.5804667	263		
2856	754.4142090381927	7.5976815	120		
2857	1014.5479083636262	7.597903	-1		
2858	498.3792540169253	7.6060753	474	2858.0	DGTS 18:2
2859	296.25924730565066	7.6125245	42		
2860	341.3176269079895	7.6137676	228		
2861	279.2327552808452	7.613955	42	2861.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
2862	318.2413454099501	7.613955	-1		
2863	904.5276254757888	7.621798	57		
2864	545.3840104916211	7.6225896	20		
2865	776.4795361245789	7.6225896	51		
2866	909.482027466817	7.6225896	79		
2867	335.2583609407309	7.630848	47	2867.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2868	449.1563500389589	7.635193	-1		
2869	558.3652842081046	7.6381664	174		
2870	181.1228389505964	7.639179	376		
2871	301.2165541142023	7.639179	227		
2872	295.2278751990903	7.6468477	548	2872.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
2873	561.3788313672022	7.64751	428		
2874	698.4328683767106	7.64751	255		
2875	920.5218776937068	7.64751	57		
2876	925.47674147938	7.64751	128		
2877	936.553576115504	7.655946	52		
2878	399.2515074096443	7.6648383	-1	2878.0	MassbankEU:SM824402 Tri(butoxyethyl) phosphate|tris(2-butoxyethyl) phosphate
2879	311.2590345873916	7.6874237	-1	2879.0	Spectral Match to Monopalmitolein (9c) from NIST14
2880	454.2948207337613	7.6959114	-1	2880.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14
2881	304.2397075389346	7.7325826	364		
2882	359.1984473579649	7.7325826	134		
2883	366.30045006526507	7.7325826	327		
2884	496.3408811701957	7.734037	252	2884.0	Spectral Match to Lyso-PC(16:0) from NIST14
2885	274.2293016982719	7.7406783	-1		
2886	287.23702023647303	7.7406783	-1		
2887	920.521142477848	7.7406783	57		
2888	776.4787543541282	7.74868	339		
2889	925.476636186112	7.74868	128		
2890	285.2212962405572	7.7566323	257		
2891	545.3836872397046	7.7566323	-1		
2892	1470.093614367453	7.7576838	-1		
2893	131.08565618479562	7.7645864	-1		
2894	159.11692495220544	7.7645864	59		
2895	173.13258784503557	7.7645864	59		
2896	185.1325799048377	7.7645864	59		
2897	187.1481935934084	7.7645864	59		
2898	269.2263388689801	7.7645864	41		
2899	387.2526274817338	7.7645864	179		
2900	403.2478874756337	7.7645864	14		
2901	415.20925565581535	7.7645864	-1		
2902	438.2851262102807	7.7645864	179		
2903	443.2403611555328	7.7645864	-1		
2904	459.2142448699928	7.7645864	-1		
2905	466.3164445497352	7.7645864	179		
2906	760.4842058665083	7.7645864	52		
2907	765.4394038582598	7.7645864	-1		
2908	522.3559790924764	7.765902	136	2908.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
2909	522.3581214672699	7.7712617	136	2909.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
2910	402.35847138482	7.7717185	14		
2911	169.97792674402962	7.7801895	7		
2912	298.2746140131833	7.7825413	-1		
2913	298.275797068972	7.7885537	47		
2914	296.25976437356206	7.8038883	-1		
2915	318.2421772776269	7.806145	-1		
2916	492.18428778374937	7.8188562	117		
2917	357.14793562055246	7.822147	-1		
2918	453.3379244975393	7.836184	497		
2919	776.4795613758894	7.8491254	339		
2920	277.21690623100903	7.851146	206	2920.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
2921	295.2274826211352	7.851146	215	2921.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
2922	280.2643861114714	7.8593097	47	2922.0	3-hydroxydecanoyl amylamine [M+Na]+
2923	298.2750163363588	7.862168	47		
2924	320.256988047477	7.862168	-1		
2925	343.3329133359733	7.862168	228		
2926	279.1599626715053	7.8623953	201		
2927	284.3320201539192	7.8830614	-1		
2928	149.02395821213946	7.8922763	-1		
2929	383.2048629572329	7.8959336	-1		
2930	428.37477392952025	7.9095864	14		
2931	577.3364758851496	7.913	-1		
2932	263.2378667601646	7.9167447	206	2932.0	"""2,4,6-Tri-tert-butylphenol"""
2933	776.4795760158543	7.934856	339		
2934	363.2206089192228	7.936957	384		
2935	572.3808691410491	7.9384165	174		
2936	298.2750579551679	7.94235	47		
2937	320.25702429480174	7.94235	-1		
2938	280.26439222018814	7.9434805	47	2938.0	3-hydroxydecanoyl amylamine [M+Na]+
2939	522.3570649112515	7.944317	252	2939.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
2940	343.33294387040934	7.945152	228		
2941	543.3688770054845	7.953434	21		
2942	907.4675515858168	7.953434	79		
2943	902.513297613055	7.956429	57		
2944	994.5958995107108	7.9601207	72		
2945	313.2746544892884	7.9649673	9		
2946	592.5426352008299	7.9927793	282		
2947	165.98404458961417	8.01492	50		
2948	428.3754010329496	8.015162	14		
2949	453.3379472836958	8.023878	497		
2950	335.2584240106166	8.037477	47	2950.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2951	543.3684521515554	8.037477	21		
2952	907.4666577475784	8.037477	79		
2953	902.5133033637547	8.03988	57		
2954	156.10226691897947	8.071051	197		
2955	387.2531133022967	8.071051	179		
2956	558.342938575328	8.071051	-1		
2957	746.4481011629615	8.071051	23		
2958	768.4298575127693	8.071051	120		
2959	784.4039117853287	8.071051	-1		
2960	791.5056734708502	8.071051	23		
2961	326.378942859113	8.083049	-1		
2962	906.543698836914	8.105199	57		
2963	181.1227082591249	8.113794	376		
2964	278.24879157360346	8.114651	47		
2965	489.2982043662762	8.122351	-1		
2966	183.1386914040776	8.144096	289	2966.0	METHYL VANILLATE - 40.0 eV
2967	409.27493130220125	8.151368	-1		
2968	358.3686957088191	8.153388	64		
2969	165.9836958420333	8.1537075	50		
2970	435.2902798798349	8.156286	-1		
2971	506.1997323094735	8.163805	117		
2972	463.172582368997	8.166236	-1		
2973	465.173181324126	8.167996	-1		
2974	488.2271854900245	8.168755	519		
2975	228.23291190134583	8.170095	-1		
2976	371.16365048175993	8.170439	-1		
2977	766.5327460048908	8.183288	347		
2978	279.2325283320922	8.188122	47	2978.0	Spectral Match to 9(10)-EpOME from NIST14
2979	297.2431287947826	8.188122	47	2979.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
2980	319.22514195266035	8.188122	-1		
2981	285.2215908566078	8.189967	-1		
2982	302.2242827342767	8.189967	364		
2983	364.2848467308266	8.189967	327		
2984	467.35380223855753	8.194798	497		
2985	474.3797935191829	8.198387	474	2985.0	DGTS 16:0
2986	314.34263398370325	8.200285	-1		
2987	722.5069703988225	8.207775	347		
2988	510.3570094251554	8.211754	252	2988.0	Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14
2989	527.373441075343	8.22286	266		
2990	742.4746057715897	8.225661	57	2990.0	MGDG (14:0/18:3)
2991	747.4298525557506	8.225661	79		
2992	285.1706133775533	8.227121	338		
2993	770.5070589249467	8.227121	575		
2994	335.25909244947485	8.227569	47	2994.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2995	545.3851892288659	8.227569	20		
2996	678.4806006029669	8.227734	347		
2997	278.2488394347704	8.230268	47		
2998	742.4774075050015	8.231383	57	2998.0	MGDG (14:0/18:3)
2999	747.4327401294839	8.231383	79		
3000	349.2537215446817	8.247045	329		
3001	367.26356525619167	8.2474165	329		
3002	634.4545884968752	8.249684	347		
3003	371.1632324144359	8.272637	-1		
3004	439.18986030331774	8.272637	-1		
3005	590.4278744124439	8.272691	347		
3006	546.401469442844	8.292859	347		
3007	747.4299746788945	8.296705	79		
3008	211.1331326079064	8.296949	619		
3009	285.16994133255	8.296949	338		
3010	527.3735348967779	8.296949	266		
3011	563.3940059657334	8.296949	-1		
3012	763.4025186654812	8.296949	-1		
3013	770.5053471902679	8.296949	575		
3014	335.25913133059885	8.297718	47	3014.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3015	545.385291184011	8.297718	20		
3016	742.4756165694586	8.297718	57	3016.0	MGDG (14:0/18:3)
3017	604.3870806761532	8.298101	-1		
3018	609.3432828502077	8.299742	-1		
3019	747.4327525064807	8.299742	79		
3020	502.3751520978535	8.31452	347		
3021	561.37905766902	8.329893	428		
3022	763.4244534234628	8.329893	128		
3023	635.4820563998197	8.330386	205		
3024	758.4707584810662	8.331871	57		
3025	437.3425661956921	8.354968	467	3025.0	BETULONIC ACID
3026	307.2277855709221	8.364976	431		
3027	181.1226476833378	8.380219	376		
3028	688.5231211985529	8.384264	12		
3029	301.1650054028159	8.3966465	-1		
3030	335.25836068714875	8.3966465	47	3030.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3031	561.378845863377	8.3966465	428		
3032	763.4244906224766	8.3966465	128		
3033	779.4552092001123	8.3966465	79		
3034	758.4706706806533	8.399667	57		
3035	774.5019264873685	8.402227	52		
3036	644.4963492060383	8.4079485	12		
3037	237.2218120466084	8.410263	-1	3037.0	Spectral Match to cis-9-Hexadecenoic acid from NIST14
3038	254.2484944107565	8.410266	181		
3039	882.5434114637806	8.422738	57		
3040	600.4697966004203	8.434302	12	3040.0	Polidocanol
3041	430.3903677682519	8.43805	14		
3042	172.11607642468712	8.456863	15		
3043	556.4431475305473	8.456863	12		
3044	383.07156058765537	8.458556	24		
3045	790.4952468435032	8.4714775	339		
3046	512.417049705383	8.477574	12		
