formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	Amino acids and Peptides	0.612	Small peptides	0.064	Cyclamides	0.044	Organic acids and derivatives	0.743	Organic sulfonic acids and derivatives	0.573	Organosulfonic acids and derivatives	0.571			Organosulfonic acids and derivatives	0.571	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.999	318	5.301	707551435416395744	707547843972240988	2386	
1	C5H6N2O	[M + H3N + H]+	C5H10N3O+	Alkaloids	0.740	Nicotinic acid alkaloids	0.510	Pyridine alkaloids	0.510	Organoheterocyclic compounds	0.857	Heteroaromatic compounds	0.633					Heteroaromatic compounds	0.633	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	128.082	318	5.302	707551454823441053	707547844123235948	2390	
1	C7H11N3	[M + H3N + H]+	C7H15N4+	Alkaloids	0.955	Guanidine alkaloids	0.104	Imidazole alkaloids	0.044	Organoheterocyclic compounds	0.933	Azacyclic compounds	0.939					Azacyclic compounds	0.939	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	155.129	318	5.302	707551458837390059	707547844160984688	2391	
1	C13H28O4	[M + H]+	C13H29O4+	Fatty acids	0.997	Fatty acyls	0.934	Fatty alcohols	0.982	Lipids and lipid-like molecules	0.905	Fatty Acyls	0.925	Fatty alcohols	0.684	Long-chain fatty alcohols	0.511	Long-chain fatty alcohols	0.511	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	249.207	318	5.306	707551444488675611	707547844202927732	2392	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	Fatty acids	0.597	Small peptides	0.432	Aminoacids	0.485	Organic acids and derivatives	0.983	Organic sulfonic acids and derivatives	0.609	Organosulfonic acids and derivatives	0.605			Organosulfonic acids and derivatives	0.605	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Sulfonyls; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	139.983	318	5.308	707551496552573494	707547844240676472	2393	
1	C6H10N2	[M + H3N + H]+	C6H14N3+	Alkaloids	0.539	Peptide alkaloids	0.164	Pyrazine and Piperazine alkaloids	0.329	Organoheterocyclic compounds	0.621	Azacyclic compounds	0.632					Azacyclic compounds	0.632	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	128.119	319	5.311	707551464663278542	707547844316173952	2395	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	Amino acids and Peptides	0.854	Histidine alkaloids	0.545	Imidazole alkaloids	0.550	Organoheterocyclic compounds	0.987	Azoles	0.765					Azoles	0.765	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.993	319	5.311	707551440227262533	707547844278425212	2394	
2	C18H33NO3	[M + Na]+	C18H33NNaO3+	Fatty acids	0.981	Fatty amides	0.519	Nitro fatty acids	0.134	Lipids and lipid-like molecules	0.849	Fatty Acyls	0.843	Fatty amides	0.658	N-acyl amines	0.545	N-acyl amines	0.545	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	334.236	319	5.315	707551445155569980	707547844391671432	2397	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.878	Unsaturated fatty acids	0.904	Lipids and lipid-like molecules	0.981	Fatty Acyls	0.967	Lineolic acids and derivatives	0.712			Lineolic acids and derivatives	0.712	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	294.243	319	5.315	707551471730681147	707547844353922692	2396	
1	C6H12N2	[M + H3N + H]+	C6H16N3+	Alkaloids	0.727	Peptide alkaloids	0.248	Pyrazine and Piperazine alkaloids	0.456	Organoheterocyclic compounds	0.642	Azacyclic compounds	0.658					Azacyclic compounds	0.658	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	130.134	320	5.328	707551476705125937	707547844500723348	2400	
1	C6H8N2	[M + H3N + H]+	C6H12N3+	Alkaloids	0.680	Fatty acyls	0.309	Acetate-derived alkaloids	0.251	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Organic cyanides	0.711	Nitriles	0.699	Nitriles	0.699	Organic compounds; Organonitrogen compounds; Nitriles; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	126.103	320	5.328	707551477413963365	707547844467168912	2399	
1	C8H8N2	[M + H3N + H]+	C8H12N3+	Amino acids and Peptides	0.846	Peptide alkaloids	0.992	Pyrazine and Piperazine alkaloids	0.996	Organoheterocyclic compounds	0.999	Diazines	0.943	Pyrazines	0.924			Pyrazines	0.924	Organic compounds; Organoheterocyclic compounds; Pyrazines; Organonitrogen compounds; Diazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	150.103	320	5.337	707551438855725092	707547844580415132	2402	
1	C7H6N2	[M + H3N + H]+	C7H10N3+	Alkaloids	0.943	Nicotinic acid alkaloids	0.950	Pyridine alkaloids	0.951	Organoheterocyclic compounds	0.996	Pyridines and derivatives	0.883					Pyridines and derivatives	0.883	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	136.087	320	5.337	707551454030717559	707547844538472088	2401	
1	C8H11N3	[M + H3N + H]+	C8H15N4+	Alkaloids	0.666	Peptide alkaloids	0.356	Pyrazine and Piperazine alkaloids	0.541	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.817	Tertiary amines	0.708	Dialkylarylamines	0.602	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	167.130	320	5.337	707551460401865522	707547844735604396	2406	
1	C9H10N4	[M + H3N + H]+	C9H14N5+	Alkaloids	0.864	Nicotinic acid alkaloids	0.168	Pyridine alkaloids	0.169	Organoheterocyclic compounds	0.969	Diazines	0.534					Diazines	0.534	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	192.125	320	5.337	707551470417863920	707547844773353136	2407	
1	C7H7N3	[M + H3N + H]+	C7H11N4+	Alkaloids	0.922	Nicotinic acid alkaloids	0.672	Pyridine alkaloids	0.672	Organoheterocyclic compounds	0.939	Azoles	0.624					Azoles	0.624	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	151.098	320	5.337	707551478596757137	707547844618163872	2403	
1	C7H9N3	[M + H3N + H]+	C7H13N4+	Alkaloids	0.904	Nicotinic acid alkaloids	0.176	Pyridine alkaloids	0.177	Organoheterocyclic compounds	0.777	Azacyclic compounds	0.771					Azacyclic compounds	0.771	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	153.114	320	5.337	707551498918161096	707547844655912612	2404	
1	C8H9N3	[M + H3N + H]+	C8H13N4+	Alkaloids	0.617	Peptide alkaloids	0.766	Pyrazine and Piperazine alkaloids	0.870	Organoheterocyclic compounds	0.993	Diazines	0.644					Diazines	0.644	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	165.114	320	5.337	707551500142897897	707547844693661352	2405	
1	C35H50O15	[M - H2O + H]+	C35H49O14+	Terpenoids	0.702	Monoterpenoids	0.248	Secoiridoid monoterpenoids	0.519	Lipids and lipid-like molecules	0.859	Prenol lipids	0.657	Terpene glycosides	0.565			Terpene glycosides	0.565	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	693.310	320	5.340	707551469713220795	707547844811101876	2408	
2	C37H36O8	[M + H3N + H]+	C37H40NO8+	Shikimates and Phenylpropanoids	0.693	Coumarins	0.228	Isoflavones	0.114	Benzenoids	0.972	Phenol ethers	0.627	Anisoles	0.640			Anisoles	0.640	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	626.276	321	5.357	707551470036182236	707547844886599356	2410	
1	C27H44O9	[M + Na]+	C27H44NaO9+	Fatty acids	0.961	Eicosanoids	0.370	Prostaglandins	0.169	Lipids and lipid-like molecules	0.954	Glycerolipids	0.514	Monoradylglycerols	0.506			Monoradylglycerols	0.506	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Monoradylglycerols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	535.288	321	5.357	707551478890358433	707547844995651272	2413	
1	C27H44O9	[M + H3N + H]+	C27H48NO9+	Polyketides	0.965	Linear polyketides	0.722	Open-chain polyketides	0.782	Lipids and lipid-like molecules	0.877	Fatty Acyls	0.857	Fatty acids and conjugates	0.539	Hydroxy fatty acids	0.552	Hydroxy fatty acids	0.552	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	530.333	321	5.357	707551490009458934	707547844957902532	2412	
1	C23H42N4O4	[M + K]+	C23H42KN4O4+	Amino acids and Peptides	0.741	Ornithine alkaloids	0.445	Polyamines	0.479	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.833	Amino acids and derivatives	0.819	Alpha amino acids and derivatives	0.557	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	477.286	321	5.358	707551474108851603	707547844920153792	2411	
1	C29H53NO10	[M - H2O + H]+	C29H52NO9+	Polyketides	0.552	Linear polyketides	0.664	Open-chain polyketides	0.752	Organic acids and derivatives	0.957	Carboxylic acids and derivatives	0.944	Amino acids, peptides, and analogues	0.534	Amino acids and derivatives	0.532	Amino acids and derivatives	0.532	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	558.364	321	5.358	707551436997648400	707547845033400012	2414	
1	C8H13N3	[M + H3N + H]+	C8H17N4+	Alkaloids	0.742	Peptide alkaloids	0.067	Pyrazine and Piperazine alkaloids	0.060	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Organic cyanides	0.622	Nitriles	0.603	Alpha-aminonitriles	0.553	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Nitriles; Amines; Azacyclic compounds; Hydrocarbon derivatives; Alpha-aminonitriles; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	169.145	323	5.379	707551432081923980	707547845071148752	2415	
2	C21H30O3	[M + H]+	C21H31O3+	Terpenoids	0.997	Steroids	0.999	Pregnane steroids	0.997	Lipids and lipid-like molecules	0.996	Steroids and steroid derivatives	0.998	Pregnane steroids	0.966	Gluco/mineralocorticoids, progestogins and derivatives	0.971	Gluco/mineralocorticoids, progestogins and derivatives	0.971	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Gluco/mineralocorticoids, progestogins and derivatives; Secondary alcohols; Carbonyl compounds; Alpha-hydroxy ketones; 3-oxo delta-4-steroids; Delta-4-steroids; 3-oxosteroids; 20-oxosteroids; Cyclic ketones; Pregnane steroids; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	331.227	323	5.384	707551488558229669	707547845108897492	2416	
1	C22H36O8	[M + Na]+	C22H36NaO8+	Polyketides	0.671	Diterpenoids	0.136	Depsides and depsidones	0.055	Benzenoids	0.695	Phenol ethers	0.523					Phenol ethers	0.523	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	451.231	324	5.396	707551494262483344	707547845146646232	2417	
2	C22H38O9	[M - H2O + H]+	C22H37O8+	Polyketides	0.933	Linear polyketides	0.830	Open-chain polyketides	0.880	Lipids and lipid-like molecules	0.780	Fatty Acyls	0.762					Fatty Acyls	0.762	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.249	324	5.399	707551481029453538	707547845184394972	2418	
