row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak height,
2353,198.18584990117168,5.155426,,,,,,,,,,,2943346.5,2877399.2,2701399.2,2800570.0,3045667.8,3124346.0,3246448.5,0,3081932.2,3190535.8,
2354,186.95676051666973,5.156666,,,,,,,,,,,0,0,0,0,0,0,0,967495.9,0,0,
2355,177.16494002442718,5.1682262,,,,,,,,,,,1227423.1,0,0,0,0,0,0,0,0,0,
2356,158.96170254840933,5.1791983,,,,,,,,,,,0,0,1918636.8,0,0,0,0,0,0,0,
2357,339.23231369289454,5.1791983,,,,,,,,,,,0,0,8325422.0,0,0,0,0,0,0,0,
2358,357.2427118887712,5.1791983,,,,,,,,,,,0,0,6182673.0,0,0,0,0,0,0,0,
2359,375.25325917191566,5.1791983,,,,,,,,,,,0,0,6007022.5,0,0,0,0,0,0,0,
2360,487.3061046204871,5.1791983,,,,,,,,,,,0,0,5201342.5,0,0,0,0,0,0,0,
2361,505.3160967185013,5.1791983,,,,,,,,,,,0,0,1.748006E7,0,0,0,0,0,0,0,
2362,522.3430950562347,5.1791983,,,,,,,,,,,0,0,6016557.0,0,0,0,0,0,0,0,
2363,527.2987144001152,5.1791983,,,,,,,,,,,0,0,1584534.0,0,0,0,0,0,0,0,
2364,550.374190024198,5.1791983,,,,,,,,,,,0,0,1.4931965E7,0,0,0,0,0,0,0,
2365,568.3249162921095,5.1791983,,,,,,,,,,,0,0,3416626.2,0,0,0,0,0,0,0,
2366,139.9828912712329,5.1868796,,,,,,,,,,,1342486.9,0,1363624.8,0,0,887133.44,0,1601502.0,0,1786327.5,
2367,695.3254394659418,5.1901336,,,,,,,,,,,0,1349895.6,0,0,0,0,0,0,0,0,
2368,329.2115073961849,5.1959815,,,,,,,,,,,0,0,1875457.4,0,0,0,0,0,0,0,
2369,780.4537819984754,5.2299733,,,,,,,,,,,0,0,4674511.5,0,0,0,0,0,0,0,
2370,137.98794215393184,5.234604,,,,,,,,,,,1078426.1,0,1155595.9,0,1030759.6,848473.25,0,0,860680.8,0,
2371,190.9945243433827,5.245869,,,,,,,,,,,2855932.8,0,0,0,0,0,0,0,0,0,
2372,706.3652530324596,5.2467666,,,,,,,,,,,0,0,2711610.2,0,0,0,0,0,0,0,
2373,667.3309590149553,5.2483397,,,,,,,,,,,0,2425016.8,0,0,0,0,0,0,0,0,
2374,406.38134382679397,5.2542443,,,,,,,,,,,5357661.5,0,0,0,0,0,0,0,0,0,
2375,158.1544824846679,5.2554045,,,,,,,,,,,1.8569256E7,1.4882096E7,1.6773215E7,2.1632684E7,1.9603264E7,1.9532342E7,1.9956324E7,0,1.8421286E7,2.143661E7,
2376,175.1487150819938,5.259121,,,,,,,,,,,1868413.8,2787200.2,1838904.5,2048332.4,1834919.5,1964635.4,2197867.0,0,2001944.4,1918755.0,
2377,228.19644818376133,5.2600484,,,,,,,,,,,3.563177E7,4.749908E7,3.6204256E7,4.0055244E7,3.7213476E7,3.834723E7,4.1616064E7,0,3.9470452E7,3.826756E7,
2378,273.2541665403271,5.2600484,,,,,,,,,,,6005089.5,4129625.0,5786893.0,6604450.0,6352016.0,6582205.0,6690146.0,0,6618770.0,6385295.5,
2379,211.16981736060038,5.2609806,,,,,,,,,,,2493038.8,3160589.0,2550244.8,2874623.2,2555723.0,2709423.2,2947837.8,0,2817357.2,2665537.8,
2380,229.18072800065343,5.2619157,,,,,,,,,,,1975562.8,2708362.8,2137127.8,2173499.8,2059698.9,2184352.5,2255650.5,0,2165006.5,2139256.5,
2381,634.3441350917445,5.264831,,,,,,,,,,,0,1626765.4,0,0,0,0,0,0,0,0,
2382,639.299418085171,5.264831,,,,,,,,,,,0,2704041.2,0,0,0,0,0,0,0,0,
2383,250.17833884555733,5.265659,,,,,,,,,,,1.215212E7,1.6582137E7,1.2577161E7,1.2756385E7,1.1285065E7,1.2408385E7,1.3929119E7,0,1.2103776E7,1.155153E7,
2384,266.1523615914027,5.266614,,,,,,,,,,,1272270.1,1697085.2,1233977.9,1476422.9,1286773.9,1380319.1,1589971.5,0,1434142.5,1306736.6,
2385,193.15931794429915,5.2675242,,,,,,,,,,,2171095.8,2795761.8,2182412.0,2427762.2,2175979.5,2340923.5,2535958.0,0,2431138.0,2203397.0,
2386,162.99876063179087,5.2870183,,,,,,,,,,,2157924.5,2444817.8,0,2250482.0,0,0,0,0,0,0,
2387,223.1335446822404,5.288276,,,,,,,,,,,4021054.8,5223668.0,3499967.2,3908563.0,3957935.0,3603357.0,3839598.0,0,3265895.2,4806721.0,
2388,565.3012868976112,5.2890477,,,,,,,,,,,0,0,2478281.2,0,0,0,0,0,0,0,
2389,365.2302842242482,5.28965,,,,,,,,,,,0,2373284.2,0,0,0,0,0,0,0,0,
2390,128.08232791107903,5.3021207,,,,,,,,,,,0,0,0,0,0,0,0,1031501.44,0,0,
2391,155.12949087355136,5.3021207,,,,,,,,,,,0,0,0,0,0,0,0,3238353.0,0,0,
2392,249.20660110242227,5.307479,,,,,,,,,,,0,1355293.1,1062497.4,1578551.0,2375996.2,2097082.2,1796653.6,0,1260054.5,1549763.5,
2393,139.98264550623412,5.3075924,,,,,,,,,,,0,1508090.5,0,1361766.9,0,0,0,0,0,0,
2394,190.99340281881484,5.3075924,,,,,,,,,,,0,3235313.2,0,2920257.5,0,0,0,0,0,0,
2395,128.11868802889327,5.3107605,,,,,,,,,,,0,0,0,0,0,0,0,2555115.0,0,0,
2396,294.24326632318895,5.3146515,,,,,,,,,,,0,2808992.5,0,0,0,0,0,0,0,0,
2397,334.2355531607822,5.3146515,,,,,,,,,,,0,1878495.2,0,0,0,0,0,0,0,0,
2398,137.98790082971422,5.3268547,,,,,,,,,,,738887.9,1313243.4,0,1109968.0,0,0,0,0,0,1248776.9,
2399,126.10304487739828,5.3280063,,,,,,,,,,,0,0,0,0,0,0,0,3263239.8,0,0,
2400,130.1343003588777,5.3280063,,,,,,,,,,,0,0,0,0,0,0,0,1012312.6,0,0,
2401,136.08727348183172,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,1121917.8,0,0,
2402,150.10300375047734,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,1306140.4,0,0,
2403,151.09825633699316,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,3278027.8,0,0,
2404,153.1138903891338,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,4349215.5,0,0,
2405,165.11391659053731,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,1255024.1,0,0,
2406,167.12952081584817,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,1192985.8,0,0,
2407,192.1246975698165,5.336627,,,,,,,,,,,0,0,0,0,0,0,0,955539.7,0,0,
2408,693.3102148177896,5.339812,,,,,,,,,,,0,4893399.0,0,0,0,0,0,0,0,0,
2409,291.19590488995357,5.3402834,,,,,,,,,,,0,1319338.5,1725829.0,0,0,0,0,0,0,0,
2410,626.2759195250617,5.3565474,,,,,,,,,,,0,2283126.2,0,0,0,0,0,0,0,0,
2411,477.28558086131966,5.3572598,,,,,,,,,,,0,1100020.1,1163155.6,0,0,0,0,0,0,0,
2412,530.33314829294,5.3572598,,,,,,,,,,,0,2851352.5,4591337.0,0,0,0,0,0,0,0,
2413,535.2884621426144,5.3572598,,,,,,,,,,,0,6723194.5,6293101.0,0,0,0,0,0,0,0,
2414,558.3644416424466,5.357972,,,,,,,,,,,0,0,2247168.8,0,0,0,0,0,0,0,
2415,169.14517002258071,5.379439,,,,,,,,,,,0,0,0,0,0,0,0,894189.44,0,0,
2416,331.2272284650726,5.3843594,,,,,,,,,,,0,0,3778618.5,0,0,0,0,0,0,0,
2417,451.23095338819036,5.3958263,,,,,,,,,,,0,7037279.0,3661244.2,0,0,0,0,0,0,0,
2418,429.2493412446729,5.39851,,,,,,,,,,,0,5078361.0,0,0,0,2888319.0,2909190.0,0,2676989.0,0,
2419,411.2381975868757,5.3987613,,,,,,,,,,,0,1891357.0,0,0,0,0,0,0,0,0,
2420,474.308068997402,5.4008584,,,,,,,,,,,1648160.1,2059613.4,0,0,0,1801262.6,0,0,0,0,
2421,429.25107430447173,5.4028597,,,,,,,,,,,2724149.2,0,0,0,0,0,0,0,0,0,
2422,451.2332750691366,5.4028597,,,,,,,,,,,1654253.5,0,0,0,0,0,0,0,0,0,
2423,140.08214883167742,5.405051,,,,,,,,,,,0,0,0,0,0,0,0,2442057.5,0,0,
2424,124.08731085227112,5.4135785,,,,,,,,,,,0,0,0,0,0,0,0,3.2835078E7,0,0,
2425,125.09064209347521,5.4135785,,,,,,,,,,,0,0,0,0,0,0,0,2982444.0,0,0,
2426,567.3143923027774,5.4173946,,,,,,,,,,,0,2133275.0,2459770.5,0,0,0,0,0,0,0,
2427,131.08197263938172,5.4305677,,,,,,,,,,,0,0,0,0,0,0,0,2361627.5,0,0,
2428,163.09813843789485,5.4305677,,,,,,,,,,,0,0,0,0,0,0,0,1740659.8,0,0,
2429,197.10371932280003,5.4305677,,,,,,,,,,,0,0,0,0,0,0,0,781615.8,0,0,
2430,313.23782253114285,5.4364986,,,,,,,,,,,0,0,1057090.6,0,0,0,0,0,0,0,
2431,162.99889509755351,5.4369183,,,,,,,,,,,0,0,0,0,0,1709280.2,0,0,0,0,
2432,240.1964165597153,5.437855,,,,,,,,,,,3737055.8,4319301.5,3913493.8,3640425.2,3808250.0,3827914.2,3916137.0,0,4263013.5,4069159.5,
2433,165.9833531058337,5.439116,,,,,,,,,,,0,0,0,0,0,0,0,1042259.06,0,0,
2434,534.3128719220973,5.439091,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1513771.6,
2435,626.2760508935481,5.4408383,,,,,,,,,,,0,4032051.0,0,0,0,0,0,0,0,0,
2436,517.314474340487,5.445128,,,,,,,,,,,0,0,2551568.8,0,0,0,0,0,0,0,
2437,269.21176723802284,5.4525623,,,,,,,,,,,2542178.5,5335359.0,2963370.8,2570254.8,2628077.5,2793668.2,2720959.2,0,2732622.8,2753030.2,
2438,439.23135951862264,5.45758,,,,,,,,,,,0,2861109.2,0,0,0,0,0,0,0,0,
2439,492.2389649162299,5.45758,,,,,,,,,,,0,5101256.0,0,0,0,0,0,0,0,0,
2440,190.99388053389356,5.4606566,,,,,,,,,,,0,0,0,0,0,2282441.8,2436594.2,0,0,0,
2441,139.0743758733096,5.472624,,,,,,,,,,,0,0,0,0,0,0,0,1189089.9,0,0,
2442,283.15447970080913,5.474282,,,,,,,,,,,0,1856038.2,0,0,0,0,0,0,0,0,
2443,491.26463895290175,5.474282,,,,,,,,,,,0,1586989.2,0,0,0,0,0,0,0,0,
2444,688.3548239152516,5.474282,,,,,,,,,,,0,8461340.0,0,0,0,0,0,0,0,0,
2445,693.3101889009284,5.474282,,,,,,,,,,,0,9991430.0,0,0,0,0,0,0,0,0,
2446,139.98307844931676,5.4880614,,,,,,,,,,,0,0,875215.0,0,0,0,999684.5,0,906350.3,0,
2447,265.105385858142,5.48884,,,,,,,,,,,2490795.8,0,1286983.9,2868726.8,3038807.5,2721422.0,2730094.0,0,1847562.0,1969459.0,
2448,164.1186081060661,5.489451,,,,,,,,,,,0,0,0,0,0,0,0,2405841.5,0,0,
2449,392.227998243042,5.4995556,,,,,,,,,,,0,0,935974.06,0,0,1269183.9,0,0,0,1122042.9,
2450,251.2012905147958,5.505036,,,,,,,,,,,1021045.3,2044017.6,1191058.4,0,0,1048749.1,1092145.1,0,1124205.5,1071041.5,
2451,348.2023828455536,5.5066805,,,,,,,,,,,4210022.5,2761315.5,2867287.2,4902564.0,4955667.0,4389376.0,4680870.0,0,3022743.5,3048304.5,
2452,309.20426760568796,5.507413,,,,,,,,,,,0,4800907.0,1560379.2,0,0,0,0,0,0,0,
2453,153.09001160339835,5.5146174,,,,,,,,,,,0,0,0,0,0,0,0,1895491.2,0,0,
2454,176.1060228596071,5.5146174,,,,,,,,,,,0,0,0,0,0,0,0,9381252.0,0,0,
2455,309.1315107745433,5.5212083,,,,,,,,,,,6251990.5,3213466.0,3203611.0,6677903.5,6852898.5,5169294.5,6075814.5,0,3476114.0,3692428.5,
2456,332.207582116483,5.521689,,,,,,,,,,,2522101.2,0,1602808.2,2711873.5,2622265.8,2065826.8,2229580.0,0,0,0,
2457,304.17610244688035,5.5221853,,,,,,,,,,,1.237595E7,7421959.0,7845411.5,1.3344402E7,1.2756899E7,1.0202827E7,1.1743315E7,0,6798448.5,7461562.5,
2458,137.08251628547436,5.531413,,,,,,,,,,,0,0,0,0,0,0,0,2465277.2,0,0,
2459,153.0774465510701,5.531413,,,,,,,,,,,0,0,0,0,0,0,0,3372839.5,0,0,
2460,166.10908967527212,5.531413,,,,,,,,,,,0,0,0,0,0,0,0,2280946.5,0,0,
2461,179.0930348366108,5.531413,,,,,,,,,,,0,0,0,0,0,0,0,1.8834446E7,0,0,
2462,227.98375302773994,5.532156,,,,,,,,,,,0,728758.8,0,0,788104.6,0,0,0,723465.6,0,
2463,167.0930833776469,5.539788,,,,,,,,,,,0,0,0,0,0,0,0,9817616.0,0,0,
2464,162.99870460763975,5.5452647,,,,,,,,,,,0,0,0,0,2265468.8,0,0,0,0,0,
2465,190.99362462706978,5.5452647,,,,,,,,,,,0,0,0,0,3021934.2,0,0,0,0,0,
2466,125.08254376099146,5.5481505,,,,,,,,,,,0,0,0,0,0,0,0,1116335.8,0,0,
2467,509.27682752787894,5.5592065,,,,,,,,,,,0,1586178.2,0,0,0,0,0,0,0,0,
2468,718.4550508600465,5.5682096,,,,,,,,,,,0,5426554.0,8075281.0,0,0,0,0,0,0,0,
2469,408.39684921117464,5.5716066,,,,,,,,,,,1.2771323E7,0,0,0,0,0,0,0,0,0,
2470,317.2124046601881,5.577514,,,,,,,,,,,0,0,1219009.5,0,0,0,0,0,0,0,
2471,309.2056771737198,5.5854683,,,,,,,,,,,0,3112396.5,1104960.1,0,0,0,0,0,0,0,
2472,269.2122237752051,5.5876203,,,,,,,,,,,1594266.5,3470346.2,1982512.2,1527870.6,1624550.6,1685643.1,1668168.0,0,1636571.2,1581251.9,
2473,546.3304357056197,5.5949893,,,,,,,,,,,0,0,1474624.6,0,0,0,0,0,0,0,
2474,362.2925398536766,5.601737,,,,,,,,,,,0,1753972.5,0,0,0,0,0,0,0,0,
2475,367.2478633308945,5.601737,,,,,,,,,,,0,3557846.8,0,0,0,0,0,0,0,0,
2476,267.197201161361,5.614692,,,,,,,,,,,0,1853278.1,1379293.4,0,0,1183642.2,0,0,1178250.2,1148506.8,
2477,135.07942126652577,5.6153145,,,,,,,,,,,0,0,0,0,0,0,0,2.1146596E7,0,0,
2478,202.10896626774473,5.6237206,,,,,,,,,,,0,0,0,0,0,0,0,2195319.2,0,0,
2479,190.9942745754846,5.646069,,,,,,,,,,,0,0,0,0,0,0,2792269.5,0,0,0,
2480,227.98455123993196,5.6472406,,,,,,,,,,,0,0,628389.4,0,0,0,804245.6,0,0,0,
2481,140.05834012926206,5.648883,,,,,,,,,,,0,0,0,0,0,0,0,4091438.0,0,0,
2482,139.9836533035315,5.6517363,,,,,,,,,,,0,0,871269.0,0,0,0,1046036.25,0,0,0,
2483,162.99930916664005,5.6517363,,,,,,,,,,,0,0,1774327.9,0,0,0,2059311.1,0,0,0,
2484,491.30387463889764,5.653018,,,,,,,,,,,0,2126493.5,0,0,0,0,0,0,0,0,
2485,688.3952872135649,5.653018,,,,,,,,,,,0,3151760.8,0,0,0,0,0,0,0,0,
2486,693.3506363126421,5.653018,,,,,,,,,,,0,7604985.5,0,0,0,0,0,0,0,0,
2487,150.06657837372146,5.657266,,,,,,,,,,,0,0,0,0,0,0,0,902521.8,0,0,
2488,396.27765401096224,5.6574035,,,,,,,,,,,0,0,1721940.2,0,0,0,0,0,0,0,
2489,702.3741040723438,5.6699824,,,,,,,,,,,0,1774828.2,0,0,0,0,0,0,0,0,
2490,665.3192745430968,5.678397,,,,,,,,,,,0,1471836.1,0,0,0,0,0,0,0,0,
2491,707.3301096975157,5.678397,,,,,,,,,,,0,1667722.0,0,0,0,0,0,0,0,0,
2492,473.2932371498527,5.686866,,,,,,,,,,,0,1190507.5,0,0,0,0,0,0,0,0,
2493,285.07774561570403,5.689443,,,,,,,,,,,1611190.1,0,0,0,0,0,0,0,0,0,
2494,123.07956427073802,5.690887,,,,,,,,,,,0,0,0,0,0,0,0,4331143.5,0,0,
2495,147.07949968406768,5.690887,,,,,,,,,,,0,0,0,0,0,0,0,790022.8,0,0,
2496,149.02460249889285,5.6933746,,,,,,,,,,,1262702.9,1186819.1,1141643.9,1401828.0,1593210.4,0,1548496.2,0,0,1462459.1,
2497,177.05613929477803,5.695289,,,,,,,,,,,0,0,0,1116247.5,0,0,0,0,0,0,
2498,269.21301833472813,5.709596,,,,,,,,,,,1077627.2,1786353.5,1142210.0,0,993306.56,0,0,0,0,1108174.0,
2499,149.08253508539642,5.7161326,,,,,,,,,,,0,0,0,0,0,0,0,1.7045494E7,0,0,
2500,139.98353054152574,5.7352114,,,,,,,,,,,0,0,766331.06,0,0,0,0,0,0,0,
2501,309.20705703216294,5.7352114,,,,,,,,,,,0,0,1743757.1,0,0,0,0,0,0,0,
2502,291.19797751921806,5.7360425,,,,,,,,,,,0,2813813.5,2492052.5,0,0,0,0,0,0,0,
2503,274.27584221631156,5.7365317,,,,,,,,,,,7.774497E7,1.6247957E8,8.918882E7,2556063.2,3305422.2,2726159.0,2879810.2,0,6.837519E7,7.903155E7,
2504,349.2021428861802,5.7368736,,,,,,,,,,,0,5543098.0,0,0,0,0,0,0,0,0,
2505,725.3791854992601,5.7368736,,,,,,,,,,,0,2075496.0,0,0,0,0,0,0,0,0,
2506,137.98861221644856,5.7386,,,,,,,,,,,1107083.8,0,948676.2,0,0,0,0,0,0,0,
2507,288.2923229199914,5.7563267,,,,,,,,,,,1227832.2,911938.2,0,0,0,0,0,0,0,0,
2508,384.3975318684878,5.7591844,,,,,,,,,,,2661845.2,0,0,0,0,0,0,0,0,0,
2509,230.24976180726102,5.772323,,,,,,,,,,,8781596.0,1.3964246E7,1.4741755E7,0,0,0,0,0,2.8654048E7,2.8925596E7,
2510,349.2010315429386,5.7827525,,,,,,,,,,,0,1542963.0,3147433.5,0,0,0,0,0,0,0,
2511,267.19800583146946,5.7875004,,,,,,,,,,,0,1375070.2,0,0,0,0,0,0,0,0,
2512,161.08245209954316,5.792005,,,,,,,,,,,0,0,0,0,0,0,0,4.7004056E7,0,0,
2513,162.0856253110342,5.792005,,,,,,,,,,,0,0,0,0,0,0,0,4192087.0,0,0,
2514,132.05600010536088,5.800484,,,,,,,,,,,0,0,0,0,0,0,0,2364916.5,0,0,
2515,419.31620598874713,5.817459,,,,,,,,,,,0,0,0,0,0,0,0,693489.94,0,0,
2516,290.271267740351,5.822566,,,,,,,,,,,9244483.0,1.1576009E7,7.0717544E7,0,0,1925607.1,0,0,0,0,
2517,267.1977832762382,5.8392854,,,,,,,,,,,0,944888.8,0,0,0,0,0,0,0,0,
2518,257.1923887628662,5.856373,,,,,,,,,,,0,2253545.0,2703948.5,0,0,0,0,0,0,0,
2519,275.2032185198098,5.8597302,,,,,,,,,,,2147200.5,2286964.2,2602739.2,0,0,0,0,0,0,0,
2520,128.9518537551931,5.861753,,,,,,,,,,,0,0,0,0,0,748686.8,0,0,0,0,
2521,528.3214333828902,5.8648686,,,,,,,,,,,0,2416890.0,0,0,0,0,0,0,0,0,
2522,533.276633074924,5.8648686,,,,,,,,,,,0,5558042.0,0,0,0,0,0,0,0,0,
2523,269.21334855806396,5.8649926,,,,,,,,,,,0,1360029.0,905169.2,0,0,0,0,0,0,0,
2524,335.22437998935504,5.8738623,,,,,,,,,,,0,0,1521777.0,0,0,0,0,0,0,0,
2525,732.4742122145659,5.88233,,,,,,,,,,,0,1367691.6,2232261.5,0,0,0,0,0,0,0,
2526,309.20688210947947,5.899327,,,,,,,,,,,0,1245919.6,0,0,0,0,0,0,0,0,
2527,334.23798688507077,5.9078517,,,,,,,,,,,0,1911045.6,0,0,0,0,0,0,0,0,
2528,139.98369208698986,5.914838,,,,,,,,,,,0,0,0,0,871953.8,0,0,0,0,793662.06,
2529,190.99452384785235,5.914838,,,,,,,,,,,0,0,0,0,2647748.2,0,0,0,0,2508555.0,
2530,276.19598810345,5.9249663,,,,,,,,,,,0,1765926.5,0,0,0,0,0,0,0,0,
2531,254.2131763516453,5.929291,,,,,,,,,,,3556841.5,4023983.2,3731790.2,3669434.8,3405299.2,3743726.5,3893343.8,0,3981731.5,3703128.2,
2532,335.2226284606899,5.935543,,,,,,,,,,,0,0,1220198.1,0,0,0,0,0,0,0,
2533,718.4570138716407,5.943042,,,,,,,,,,,0,9158427.0,1.5345432E7,0,0,0,0,0,0,0,
2534,162.99940923839705,5.9499607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1800859.1,
2535,637.3254034791771,5.9504786,,,,,,,,,,,0,1423477.5,0,0,0,0,0,0,0,0,
2536,317.2128063746276,5.9528055,,,,,,,,,,,0,0,1534204.9,0,0,0,0,0,0,0,
2537,423.23921903869433,5.984653,,,,,,,,,,,0,1687689.5,0,0,0,0,0,0,0,0,
2538,299.2029579404475,5.9877467,,,,,,,,,,,0,0,5775773.0,0,0,0,0,0,0,0,
2539,227.9840405105569,5.988376,,,,,,,,,,,0,0,0,0,0,0,692449.0,0,0,795856.0,
2540,349.1441972895932,5.9946146,,,,,,,,,,,0,2216506.2,2291691.8,0,0,0,0,0,0,0,
2541,209.1187991950089,5.9963093,,,,,,,,,,,4311568.0,5033301.0,5420812.5,4152482.8,4137984.8,4115473.2,4060008.0,0,4018188.0,3983032.2,
2542,255.1245114500863,5.996582,,,,,,,,,,,2557527.2,3116801.5,3291363.8,2511169.8,2478401.2,2515097.2,2556758.2,0,0,2456360.2,
2543,237.11384303987856,5.997273,,,,,,,,,,,2990153.2,3545498.0,3801890.8,2906393.0,2874092.5,2822980.5,2837891.0,0,2793818.0,2844802.0,
2544,311.1873152692716,5.997273,,,,,,,,,,,1.46166E7,1.7626398E7,1.9190002E7,1.4579936E7,1.4506545E7,1.4494226E7,1.4135552E7,0,1.423876E7,1.4126826E7,
2545,333.16943568241743,5.997273,,,,,,,,,,,3436307.2,6735074.5,7861729.5,2909823.8,2859904.8,2953788.5,2879183.0,0,2693263.5,2689926.2,
2546,356.24559739399086,5.998016,,,,,,,,,,,3044985.0,2985544.5,3063076.5,3037826.8,2748749.5,2812582.8,0,0,2826994.0,2762398.8,
2547,718.4586168882745,6.003091,,,,,,,,,,,0,3490494.2,5323987.0,0,0,0,0,0,0,0,
2548,288.29185943669006,6.007169,,,,,,,,,,,4275259.0,0,4812540.0,0,0,0,0,0,0,0,
2549,242.28509891532684,6.017785,,,,,,,,,,,0,0,0,0,0,0,1211096.1,0,0,0,
2550,190.99409587904574,6.0398846,,,,,,,,,,,0,2317251.2,0,0,0,0,1943130.8,0,0,0,
2551,295.22975850713567,6.0529776,,,,,,,,,,,0,1778226.5,0,0,0,0,0,0,0,0,
2552,162.9991492232422,6.0635324,,,,,,,,,,,0,1687695.8,1472509.6,0,0,0,1369418.8,0,0,0,
2553,269.21322394688366,6.078253,,,,,,,,,,,0,1488710.8,0,0,0,0,0,0,0,0,
2554,496.2522512475312,6.078253,,,,,,,,,,,0,4.9991388E7,0,0,0,0,0,0,0,0,
2555,686.3792611738859,6.0950317,,,,,,,,,,,0,2565624.0,0,0,0,0,0,0,0,0,
2556,691.3348968052645,6.103467,,,,,,,,,,,0,5265136.0,0,0,0,0,0,0,0,0,
2557,489.2879565835603,6.111969,,,,,,,,,,,0,2268881.2,0,0,0,0,0,0,0,0,
2558,774.4683355511246,6.111969,,,,,,,,,,,0,1231538.1,0,0,0,0,0,0,0,0,
2559,779.4236124762143,6.111969,,,,,,,,,,,0,1569565.6,0,0,0,0,0,0,0,0,
2560,330.26514665959326,6.119569,,,,,,,,,,,0,0,1105770.4,0,0,0,0,0,0,0,
2561,277.2177786509506,6.129054,,,,,,,,,,,0,1483575.1,0,0,0,0,0,0,0,0,
2562,294.24420539225525,6.129054,,,,,,,,,,,0,2257280.5,0,0,0,0,0,0,0,0,
2563,334.2366137378803,6.129054,,,,,,,,,,,0,1832008.8,0,0,0,0,0,0,0,0,
2564,295.22838002763115,6.13732,,,,,,,,,,,0,6383348.0,960280.9,0,0,0,0,0,0,0,
2565,335.22198051689895,6.141931,,,,,,,,,,,0,3244190.5,1696988.0,0,0,0,0,0,0,0,
2566,252.23370077229845,6.1463823,,,,,,,,,,,1836265.8,1961664.5,0,0,0,0,0,0,0,0,
2567,235.13406598115967,6.157191,,,,,,,,,,,0,2106604.0,0,1777772.9,0,0,0,0,0,2301070.2,
2568,235.13465331602293,6.160913,,,,,,,,,,,1961665.1,0,1636626.6,0,1777955.5,1390507.8,0,0,2285445.8,0,
2569,333.20500641349776,6.1719456,,,,,,,,,,,0,1124205.8,0,0,0,0,0,0,0,0,
2570,288.29227500143566,6.1819634,,,,,,,,,,,3105776.0,0,2612773.5,0,0,0,0,0,0,0,
2571,128.95163316125374,6.1932507,,,,,,,,,,,0,0,0,0,0,0,0,0,0,752631.06,
2572,496.24975912395627,6.197185,,,,,,,,,,,0,3.2677584E7,0,0,0,0,0,0,0,0,
2573,718.4551435376738,6.197185,,,,,,,,,,,0,1.0195401E7,0,0,0,0,0,0,0,0,
2574,718.4597920500817,6.198491,,,,,,,,,,,0,0,1.4203139E7,0,0,0,0,0,0,0,
2575,149.08250842350932,6.208698,,,,,,,,,,,0,0,0,0,0,0,0,1812234.9,0,0,
2576,161.08251268713252,6.208698,,,,,,,,,,,0,0,0,0,0,0,0,8088481.0,0,0,
2577,335.2207290108163,6.222902,,,,,,,,,,,0,1528038.0,0,0,0,0,0,0,0,0,
2578,250.12036001458958,6.2702217,,,,,,,,,,,4.6388076E7,0,2.4507484E7,0,5.941437E7,0,0,0,3.810933E7,0,
2579,170.0566104321347,6.2709928,,,,,,,,,,,0,2842528.2,0,0,0,6455624.5,6272594.0,0,0,0,
2580,250.11954558925996,6.271131,,,,,,,,,,,0,2.343215E7,0,5.7689908E7,0,4.8287412E7,4.8699308E7,0,0,2.9605944E7,
2581,170.0571714490109,6.271927,,,,,,,,,,,6092767.0,0,3113362.0,7895744.0,8029844.5,0,0,0,4932492.5,3676861.2,
2582,620.3663868717763,6.273397,,,,,,,,,,,0,3581906.0,0,0,0,0,0,0,0,0,
2583,625.3227911808468,6.273397,,,,,,,,,,,0,1266573.9,0,0,0,0,0,0,0,0,
2584,208.07231366480227,6.273906,,,,,,,,,,,0,0,0,1886475.9,0,0,1515166.5,0,0,0,
2585,209.15462881130534,6.274849,,,,,,,,,,,0,0,0,1239722.9,0,0,0,0,1309060.1,1219013.4,
2586,620.3697872474613,6.2758117,,,,,,,,,,,0,0,2154951.0,0,0,0,0,0,0,0,
2587,137.98844487987245,6.279986,,,,,,,,,,,0,1108741.5,1605796.9,0,837941.0,0,0,0,0,0,
2588,544.3649917025506,6.281351,,,,,,,,,,,0,2603374.5,0,0,0,0,0,0,0,0,
